target,distractor,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,exp_end_key.rt,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,8,116,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,465.81478270000025,465.81478270000025,465.81478270000025,465.81478270000025,466.79735310000024,466.8282538000003,j,j,1,0.9798784999998134,467.79949110000007,467.79949110000007,467.79949110000007,467.79949110000007,467.79949110000007,467.79949110000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,9,117,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,467.79949110000007,467.79949110000007,467.79949110000007,467.79949110000007,468.8020997000003,468.83425080000006,l,l,1,0.9078787000003103,469.71261570000024,469.71261570000024,469.71261570000024,469.71261570000024,469.71261570000024,469.71261570000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,10,118,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,469.71261570000024,469.71261570000024,469.71261570000024,469.71261570000024,470.69202870000026,470.7523821,k,k,1,0.8056010000000242,471.51857450000034,471.51857450000034,471.51857450000034,471.51857450000034,471.51857450000034,471.51857450000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,11,119,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,471.51857450000034,471.51857450000034,471.51857450000034,471.51857450000034,472.50705070000004,472.5364883000002,k,k,1,0.9559312000001228,473.4820568,473.4820568,473.4820568,473.4820568,473.4820568,473.4820568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,12,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,473.4820568,473.4820568,473.4820568,473.4820568,474.46684529999993,474.4969017000003,l,l,1,0.9446695999999974,475.4278019000003,475.4278019000003,475.4278019000003,475.4278019000003,475.4278019000003,475.4278019000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,13,121,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,475.4278019000003,475.4278019000003,475.4278019000003,475.4278019000003,476.4183929999999,476.45090130000017,j,j,1,0.756403599999885,477.1814773000001,477.1814773000001,477.1814773000001,477.1814773000001,477.1814773000001,477.1814773000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,14,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,477.1814773000001,477.1814773000001,477.1814773000001,477.1814773000001,478.16532750000033,478.1982631000001,j,j,1,0.9361847999998645,479.1277476,479.1277476,479.1277476,479.1277476,479.1277476,479.1277476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,15,123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,479.1277476,479.1277476,479.1277476,479.1277476,480.1166963999999,480.14724300000034,l,l,1,1.0167136999998547,481.14363500000036,481.14363500000036,481.14363500000036,481.14363500000036,481.14363500000036,481.14363500000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,16,124,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,481.14363500000036,481.14363500000036,481.14363500000036,481.14363500000036,482.1358332,482.16971730000023,k,k,1,0.8122515000000021,482.9631177000001,482.9631177000001,482.9631177000001,482.9631177000001,482.9631177000001,482.9631177000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,17,125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,482.9631177000001,482.9631177000001,482.9631177000001,482.9631177000001,483.9490022,483.97865850000017,l,l,1,0.8035576000002038,484.77073569999993,484.77073569999993,484.77073569999993,484.77073569999993,484.77073569999993,484.77073569999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,0,126,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,484.77073569999993,484.77073569999993,484.77073569999993,484.77073569999993,485.7482937,485.8104198000001,k,k,1,0.8639815000001363,486.63805189999994,486.63805189999994,486.63805189999994,486.63805189999994,486.63805189999994,486.63805189999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,1,127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,486.63805189999994,486.63805189999994,486.63805189999994,486.63805189999994,487.61113190000015,487.6812149000002,l,l,1,0.8576256000001194,488.50185379999994,488.50185379999994,488.50185379999994,488.50185379999994,488.50185379999994,488.50185379999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,2,128,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,488.50185379999994,488.50185379999994,488.50185379999994,488.50185379999994,489.47518930000024,489.53844630000003,k,k,1,0.853175199999896,490.3559634000003,490.3559634000003,490.3559634000003,490.3559634000003,490.3559634000003,490.3559634000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,3,129,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,490.3559634000003,490.3559634000003,490.3559634000003,490.3559634000003,491.3452298000002,491.37629110000034,j,j,1,0.9354072000000997,492.2983767999999,492.2983767999999,492.2983767999999,492.2983767999999,492.2983767999999,492.2983767999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,4,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,492.2983767999999,492.2983767999999,492.2983767999999,492.2983767999999,493.27988099999993,493.3422998000001,j,j,1,0.700320300000385,494.00160380000034,494.00160380000034,494.00160380000034,494.00160380000034,494.00160380000034,494.00160380000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,5,131,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,494.00160380000034,494.00160380000034,494.00160380000034,494.00160380000034,494.97447200000033,495.0406103,k,k,1,0.8587190999996892,495.8622285000001,495.8622285000001,495.8622285000001,495.8622285000001,495.8622285000001,495.8622285000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,6,132,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,495.8622285000001,495.8622285000001,495.8622285000001,495.8622285000001,496.8523862000002,496.88812499999995,l,l,1,0.7909346999999798,497.6637714000003,497.6637714000003,497.6637714000003,497.6637714000003,497.6637714000003,497.6637714000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,7,133,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,497.6637714000003,497.6637714000003,497.6637714000003,497.6637714000003,498.6360695000003,498.6950386000003,j,j,1,0.9177103000001807,499.5794797000003,499.5794797000003,499.5794797000003,499.5794797000003,499.5794797000003,499.5794797000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,8,134,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,499.5794797000003,499.5794797000003,499.5794797000003,499.5794797000003,500.5771442,500.60794950000036,l,l,1,0.9638058999998975,501.55842340000027,501.55842340000027,501.55842340000027,501.55842340000027,501.55842340000027,501.55842340000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,9,135,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,501.55842340000027,501.55842340000027,501.55842340000027,501.55842340000027,502.54455469999994,502.5828918000002,k,k,1,0.8524582999998529,503.3894786000001,503.3894786000001,503.3894786000001,503.3894786000001,503.3894786000001,503.3894786000001,,,,,,,,,503.3894786000001,503.3894786000001,503.3894786000001,503.3894786000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,9,135,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,10,136,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,563.4271343,563.4271343,563.4271343,563.4271343,564.3955857999999,564.4566755000001,j,j,1,1.2278888000000734,565.6568775999999,565.6568775999999,565.6568775999999,565.6568775999999,565.6568775999999,565.6568775999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,11,137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,565.6568775999999,565.6568775999999,565.6568775999999,565.6568775999999,566.6373404000001,566.7003741000003,k,k,1,0.8967341999996279,567.5507967000003,567.5507967000003,567.5507967000003,567.5507967000003,567.5507967000003,567.5507967000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,12,138,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,567.5507967000003,567.5507967000003,567.5507967000003,567.5507967000003,568.5421172000001,568.5751114,l,l,1,0.8275525000003654,569.3916180000001,569.3916180000001,569.3916180000001,569.3916180000001,569.3916180000001,569.3916180000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,13,139,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,569.3916180000001,569.3916180000001,569.3916180000001,569.3916180000001,570.3774473000003,570.4069258,j,j,1,0.922965899999781,571.3127959000003,571.3127959000003,571.3127959000003,571.3127959000003,571.3127959000003,571.3127959000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,14,140,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,571.3127959000003,571.3127959000003,571.3127959000003,571.3127959000003,572.3039936,572.3415658000004,j,j,1,0.7693812000002254,573.0838787000002,573.0838787000002,573.0838787000002,573.0838787000002,573.0838787000002,573.0838787000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,15,141,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,573.0838787000002,573.0838787000002,573.0838787000002,573.0838787000002,574.0826174000003,574.1130410999999,k,k,1,0.7333753000002616,574.8258903999999,574.8258903999999,574.8258903999999,574.8258903999999,574.8258903999999,574.8258903999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,16,142,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,574.8258903999999,574.8258903999999,574.8258903999999,574.8258903999999,575.8199622000002,575.8494853000002,l,l,1,0.8756327000000965,576.7058926,576.7058926,576.7058926,576.7058926,576.7058926,576.7058926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,17,143,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,576.7058926,576.7058926,576.7058926,576.7058926,577.6928714999999,577.7241326000003,l,l,1,0.7257109000001947,578.4394390000002,578.4394390000002,578.4394390000002,578.4394390000002,578.4394390000002,578.4394390000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,8,0,144,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,578.4394390000002,578.4394390000002,578.4394390000002,578.4394390000002,579.4220061999999,579.4547500000003,k,k,1,0.898693799999819,580.3383311000002,580.3383311000002,580.3383311000002,580.3383311000002,580.3383311000002,580.3383311000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,8,1,145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,580.3383311000002,580.3383311000002,580.3383311000002,580.3383311000002,581.3373405000002,581.3667810000002,k,k,1,0.8333205000003545,582.1727141000001,582.1727141000001,582.1727141000001,582.1727141000001,582.1727141000001,582.1727141000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,8,2,146,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,582.1727141000001,582.1727141000001,582.1727141000001,582.1727141000001,583.1731765,583.2027415000002,k,k,1,0.9791678000001411,584.1561716000001,584.1561716000001,584.1561716000001,584.1561716000001,584.1561716000001,584.1561716000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,8,3,147,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,584.1561716000001,584.1561716000001,584.1561716000001,584.1561716000001,585.1330825,585.1972003000001,j,j,1,0.8917083000001185,586.0530656000001,586.0530656000001,586.0530656000001,586.0530656000001,586.0530656000001,586.0530656000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,8,4,148,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,586.0530656000001,586.0530656000001,586.0530656000001,586.0530656000001,587.0224965000002,587.0820723000002,k,k,1,0.8503541000000041,587.9050519000002,587.9050519000002,587.9050519000002,587.9050519000002,587.9050519000002,587.9050519000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,8,5,149,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,587.9050519000002,587.9050519000002,587.9050519000002,587.9050519000002,588.8900653000001,588.9208074000003,l,l,1,0.8763692000002266,589.7835803000003,589.7835803000003,589.7835803000003,589.7835803000003,589.7835803000003,589.7835803000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,8,6,150,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,589.7835803000003,589.7835803000003,589.7835803000003,589.7835803000003,590.7820689,590.8125607000002,j,j,1,0.9112712000001011,591.6937731000003,591.6937731000003,591.6937731000003,591.6937731000003,591.6937731000003,591.6937731000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,8,7,151,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,591.6937731000003,591.6937731000003,591.6937731000003,591.6937731000003,592.6909882,592.7238161,j,j,1,0.9872067000001152,593.6888367000001,593.6888367000001,593.6888367000001,593.6888367000001,593.6888367000001,593.6888367000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,8,8,152,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,593.6888367000001,593.6888367000001,593.6888367000001,593.6888367000001,594.6730626000003,594.7101494000003,k,k,1,0.7500434999997196,595.4371529,595.4371529,595.4371529,595.4371529,595.4371529,595.4371529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,8,9,153,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,595.4371529,595.4371529,595.4371529,595.4371529,596.4262089000003,596.4596793999999,l,l,1,0.7536245000001145,597.1943322000002,597.1943322000002,597.1943322000002,597.1943322000002,597.1943322000002,597.1943322000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,8,10,154,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,597.1943322000002,597.1943322000002,597.1943322000002,597.1943322000002,598.1946919000002,598.2332550000001,l,l,1,0.7855304999998225,598.9852277,598.9852277,598.9852277,598.9852277,598.9852277,598.9852277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,8,11,155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,598.9852277,598.9852277,598.9852277,598.9852277,599.9684288000003,599.9989799,k,k,1,0.7062856000002284,600.6985484000002,600.6985484000002,600.6985484000002,600.6985484000002,600.6985484000002,600.6985484000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,8,12,156,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,600.6985484000002,600.6985484000002,600.6985484000002,600.6985484000002,601.6859387,601.7191554999999,l,l,1,0.8758867000001374,602.5712773,602.5712773,602.5712773,602.5712773,602.5712773,602.5712773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,8,13,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,602.5712773,602.5712773,602.5712773,602.5712773,603.5571290000003,603.5880566999999,j,j,1,0.95936649999976,604.5385313000002,604.5385313000002,604.5385313000002,604.5385313000002,604.5385313000002,604.5385313000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,8,14,158,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,604.5385313000002,604.5385313000002,604.5385313000002,604.5385313000002,605.5250842,605.5547672000002,l,l,1,0.847944600000119,606.3899455999999,606.3899455999999,606.3899455999999,606.3899455999999,606.3899455999999,606.3899455999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
