target,distractor,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,exp_end_key.rt,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,5,11,101,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,445.6004876999998,445.6004876999998,445.6004876999998,445.6004876999998,446.60482079999997,446.63853529999983,l,j,0,1.1903899000003548,447.77572799999984,447.77572799999984,447.77572799999984,448.8078423999998,448.8078423999998,448.8078423999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,5,12,102,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,448.8078423999998,448.8078423999998,448.8078423999998,448.8078423999998,449.7853521999998,449.8542455999998,j,j,1,1.2223908000000847,451.0482909,451.0482909,451.0482909,451.0482909,451.0482909,451.0482909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,5,13,103,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,451.0482909,451.0482909,451.0482909,451.0482909,452.0246546000001,452.08898750000003,j,j,1,1.0756619999997383,453.1215977999998,453.1215977999998,453.1215977999998,453.1215977999998,453.1215977999998,453.1215977999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,5,14,104,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,453.1215977999998,453.1215977999998,453.1215977999998,453.1215977999998,454.0963506999999,454.16569860000004,l,l,1,1.326987100000224,455.4514289000001,455.4514289000001,455.4514289000001,455.4514289000001,455.4514289000001,455.4514289000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,5,15,105,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,455.4514289000001,455.4514289000001,455.4514289000001,455.4514289000001,456.45088269999974,456.49130630000013,k,k,1,1.0462161999998898,457.49602279999976,457.49602279999976,457.49602279999976,457.49602279999976,457.49602279999976,457.49602279999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,5,16,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,457.49602279999976,457.49602279999976,457.49602279999976,457.49602279999976,458.4846488999999,458.51984819999984,k,k,1,0.9893810000003214,459.49189739999997,459.49189739999997,459.49189739999997,459.49189739999997,459.49189739999997,459.49189739999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,5,17,107,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,459.49189739999997,459.49189739999997,459.49189739999997,459.49189739999997,460.47271350000005,460.54272719999994,l,l,1,1.2525163000000248,461.7480632999998,461.7480632999998,461.7480632999998,461.7480632999998,461.7480632999998,461.7480632999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,0,108,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,461.7480632999998,461.7480632999998,461.7480632999998,461.7480632999998,462.7238169,462.79705230000013,l,l,1,1.1098176000000421,463.85997539999994,463.85997539999994,463.85997539999994,463.85997539999994,463.85997539999994,463.85997539999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,1,109,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,463.85997539999994,463.85997539999994,463.85997539999994,463.85997539999994,464.85488169999985,464.88987759999986,k,k,1,1.1972319000001335,466.05748199999994,466.05748199999994,466.05748199999994,466.05748199999994,466.05748199999994,466.05748199999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,2,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,466.05748199999994,466.05748199999994,466.05748199999994,466.05748199999994,467.03560600000014,467.1039042,j,j,1,1.5461041000003206,468.5878145999998,468.5878145999998,468.5878145999998,469.62450060000015,469.62450060000015,469.62450060000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,3,111,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,469.62450060000015,469.62450060000015,469.62450060000015,469.62450060000015,470.6154678999999,470.6495953000001,j,j,1,1.207576699999663,471.84172609999973,471.84172609999973,471.84172609999973,471.84172609999973,471.84172609999973,471.84172609999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,4,112,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,471.84172609999973,471.84172609999973,471.84172609999973,471.84172609999973,472.84092320000013,472.87608669999986,j,j,1,1.0344728000000032,473.87668340000005,473.87668340000005,473.87668340000005,473.87668340000005,473.87668340000005,473.87668340000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,5,113,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,473.87668340000005,473.87668340000005,473.87668340000005,473.87668340000005,474.8695114999998,474.90533230000005,l,l,1,1.0380228999997598,475.9182595,475.9182595,475.9182595,475.9182595,475.9182595,475.9182595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,6,114,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,475.9182595,475.9182595,475.9182595,475.9182595,476.89417879999996,476.96091649999994,l,l,1,1.1014690000001792,478.02553909999983,478.02553909999983,478.02553909999983,478.02553909999983,478.02553909999983,478.02553909999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,7,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,478.02553909999983,478.02553909999983,478.02553909999983,478.02553909999983,479.01097330000016,479.0510155999998,l,l,1,0.873970399999962,479.90384990000007,479.90384990000007,479.90384990000007,479.90384990000007,479.90384990000007,479.90384990000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,8,116,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,479.90384990000007,479.90384990000007,479.90384990000007,479.90384990000007,480.87453819999996,480.94071199999985,k,k,1,1.0362477999997282,481.9450755999999,481.9450755999999,481.9450755999999,481.9450755999999,481.9450755999999,481.9450755999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,9,117,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,481.9450755999999,481.9450755999999,481.9450755999999,481.9450755999999,482.93338979999976,482.96416620000014,j,j,1,1.305402999999842,484.2540606,484.2540606,484.2540606,484.2540606,484.2540606,484.2540606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,10,118,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,484.2540606,484.2540606,484.2540606,484.2540606,485.2253902,485.2963477999999,j,j,1,1.0968972999999096,486.35141799999997,486.35141799999997,486.35141799999997,486.35141799999997,486.35141799999997,486.35141799999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,11,119,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,486.35141799999997,486.35141799999997,486.35141799999997,486.35141799999997,487.3481297999999,487.38297510000007,l,l,1,1.1640457000003153,488.5180042999998,488.5180042999998,488.5180042999998,488.5180042999998,488.5180042999998,488.5180042999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,positive,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,6,12,120,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,488.5180042999998,488.5180042999998,488.5180042999998,488.5180042999998,489.4969459000001,489.5642971999998,l,l,1,1.069793000000118,490.5936334999999,490.5936334999999,490.5936334999999,490.5936334999999,490.5936334999999,490.5936334999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,13,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,490.5936334999999,490.5936334999999,490.5936334999999,490.5936334999999,491.5952491999999,491.63254359999996,k,k,1,1.053751999999804,492.6524124,492.6524124,492.6524124,492.6524124,492.6524124,492.6524124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,6,14,122,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,492.6524124,492.6524124,492.6524124,492.6524124,493.6218904,493.6965647999998,j,j,1,1.1701565999997001,494.8227863999998,494.8227863999998,494.8227863999998,494.8227863999998,494.8227863999998,494.8227863999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,15,123,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,494.8227863999998,494.8227863999998,494.8227863999998,494.8227863999998,495.8085097999999,495.84377759999984,k,k,1,1.0832162000001517,496.9128140999999,496.9128140999999,496.9128140999999,496.9128140999999,496.9128140999999,496.9128140999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,16,124,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,496.9128140999999,496.9128140999999,496.9128140999999,496.9128140999999,497.9068512000001,497.9407786999998,k,k,1,1.0827808000003643,498.9965758999999,498.9965758999999,498.9965758999999,498.9965758999999,498.9965758999999,498.9965758999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,6,17,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,498.9965758999999,498.9965758999999,498.9965758999999,498.9965758999999,499.98452729999985,500.0181110000001,k,k,1,0.9753876999998283,500.97559350000006,500.97559350000006,500.97559350000006,500.97559350000006,500.97559350000006,500.97559350000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,0,126,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,500.97559350000006,500.97559350000006,500.97559350000006,500.97559350000006,501.9694391999999,502.00361259999977,k,k,1,1.0704780999999457,503.04817709999975,503.04817709999975,503.04817709999975,503.04817709999975,503.04817709999975,503.04817709999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,1,127,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,503.04817709999975,503.04817709999975,503.04817709999975,503.04817709999975,504.0499391999999,504.0838418999999,l,l,1,1.176472300000114,505.23306449999995,505.23306449999995,505.23306449999995,505.23306449999995,505.23306449999995,505.23306449999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,2,128,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,505.23306449999995,505.23306449999995,505.23306449999995,505.23306449999995,506.21626690000016,506.25044939999975,k,k,1,1.0355635999999322,507.27407289999996,507.27407289999996,507.27407289999996,507.27407289999996,507.27407289999996,507.27407289999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,3,129,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,507.27407289999996,507.27407289999996,507.27407289999996,507.27407289999996,508.2652655999998,508.30189369999994,j,j,1,1.025579199999811,509.3077058000001,509.3077058000001,509.3077058000001,509.3077058000001,509.3077058000001,509.3077058000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,4,130,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,509.3077058000001,509.3077058000001,509.3077058000001,509.3077058000001,510.29875229999993,510.3334662999998,j,j,1,1.2152000000000953,511.51708759999997,511.51708759999997,511.51708759999997,511.51708759999997,511.51708759999997,511.51708759999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,positive,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,5,131,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,511.51708759999997,511.51708759999997,511.51708759999997,511.51708759999997,512.5188898999997,512.5510860000002,l,l,1,1.1442574999996395,513.6693041000001,513.6693041000001,513.6693041000001,513.6693041000001,513.6693041000001,513.6693041000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,6,132,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,513.6693041000001,513.6693041000001,513.6693041000001,513.6693041000001,514.6385991,514.7053866999997,l,l,1,0.9747072000000117,515.6490843999998,515.6490843999998,515.6490843999998,515.6490843999998,515.6490843999998,515.6490843999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,7,133,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,515.6490843999998,515.6490843999998,515.6490843999998,515.6490843999998,516.6409182,516.6746765,j,j,1,1.1114694999996573,517.7609408999999,517.7609408999999,517.7609408999999,517.7609408999999,517.7609408999999,517.7609408999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,8,134,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,517.7609408999999,517.7609408999999,517.7609408999999,517.7609408999999,518.7555395000002,518.7890771999998,l,l,1,0.9794220999997378,519.7411878,519.7411878,519.7411878,519.7411878,519.7411878,519.7411878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,9,135,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,519.7411878,519.7411878,519.7411878,519.7411878,520.7199248,520.7863519999999,l,l,1,0.9350693000001229,521.6643041,521.6643041,521.6643041,521.6643041,521.6643041,521.6643041,,,,,,,,,521.6643041,521.6643041,521.6643041,521.6643041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,9,135,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,10,136,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,581.6922889999998,581.6922889999998,581.6922889999998,581.6922889999998,582.6924581999999,582.7244969000001,k,k,1,1.1817556999999397,583.8712094,583.8712094,583.8712094,583.8712094,583.8712094,583.8712094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,11,137,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,583.8712094,583.8712094,583.8712094,583.8712094,584.8641700000001,584.8965648999999,j,j,1,1.1939360000001216,586.0708932999999,586.0708932999999,586.0708932999999,586.0708932999999,586.0708932999999,586.0708932999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,7,12,138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,586.0708932999999,586.0708932999999,586.0708932999999,586.0708932999999,587.0584028000001,587.0929287000001,l,l,1,1.0913894000000255,588.1628975000001,588.1628975000001,588.1628975000001,588.1628975000001,588.1628975000001,588.1628975000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,13,139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,588.1628975000001,588.1628975000001,588.1628975000001,588.1628975000001,589.1580299,589.1910019,k,k,1,1.0546102000002975,590.2178732,590.2178732,590.2178732,590.2178732,590.2178732,590.2178732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,14,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,590.2178732,590.2178732,590.2178732,590.2178732,591.1928731999999,591.2572779,j,j,1,1.1098141000002215,592.3359030999998,592.3359030999998,592.3359030999998,592.3359030999998,592.3359030999998,592.3359030999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,15,141,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,592.3359030999998,592.3359030999998,592.3359030999998,592.3359030999998,593.3351033000001,593.3690929000002,k,k,1,1.0107124000001022,594.3506974,594.3506974,594.3506974,594.3506974,594.3506974,594.3506974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,7,16,142,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,594.3506974,594.3506974,594.3506974,594.3506974,595.3478152999999,595.3813321,k,k,1,0.9998477999997704,596.3542768,596.3542768,596.3542768,596.3542768,596.3542768,596.3542768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,7,17,143,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,596.3542768,596.3542768,596.3542768,596.3542768,597.3482428,597.3812838000001,j,j,1,1.1187247000002571,598.4808983,598.4808983,598.4808983,598.4808983,598.4808983,598.4808983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,2022-11-02_11h35.29.661,Main,2022.2.2,60.67040800855385,
